station,interval_start,entry_count,exit_count
10号线同济大学,2018-01-05 12:15:01,184,110
10号线同济大学,2018-01-05 12:30:01,206,122
10号线同济大学,2018-01-05 12:45:01,162,143
10号线同济大学,2018-01-05 13:00:01,171,196
10号线同济大学,2018-01-05 13:15:01,140,148
10号线同济大学,2018-01-05 13:30:01,144,147
10号线同济大学,2018-01-05 13:45:01,165,141
10号线同济大学,2018-01-05 14:00:01,178,159
10号线同济大学,2018-01-05 14:15:01,168,122
10号线同济大学,2018-01-05 14:30:01,122,173
10号线同济大学,2018-01-05 14:45:01,154,144
10号线同济大学,2018-01-05 15:00:01,211,144
10号线同济大学,2018-01-05 15:15:01,254,121
10号线同济大学,2018-01-05 15:30:01,226,140
10号线同济大学,2018-01-05 15:45:01,209,143
10号线同济大学,2018-01-05 16:00:01,174,144
10号线同济大学,2018-01-05 16:15:01,253,170
10号线同济大学,2018-01-05 16:30:01,307,191
10号线同济大学,2018-01-05 16:45:01,285,175
10号线同济大学,2018-01-05 17:00:01,569,211
10号线同济大学,2018-01-05 17:15:01,621,231
10号线同济大学,2018-01-05 17:30:01,605,266
10号线同济大学,2018-01-05 17:45:01,628,417
10号线同济大学,2018-01-05 18:00:01,528,438
10号线同济大学,2018-01-05 18:15:01,515,407
10号线同济大学,2018-01-05 18:30:01,431,506
10号线同济大学,2018-01-05 18:45:01,360,441
10号线同济大学,2018-01-05 19:00:01,300,327
10号线同济大学,2018-01-05 19:15:01,204,297
10号线同济大学,2018-01-05 19:30:01,193,245
10号线同济大学,2018-01-05 19:45:01,148,210
10号线同济大学,2018-01-05 20:00:01,170,219
10号线同济大学,2018-01-05 20:15:01,183,216
10号线同济大学,2018-01-05 20:30:01,129,206
10号线同济大学,2018-01-05 20:45:01,154,201
10号线同济大学,2018-01-05 21:00:01,112,198
10号线同济大学,2018-01-05 21:15:01,146,238
10号线同济大学,2018-01-05 21:30:01,128,262
10号线同济大学,2018-01-05 21:45:01,122,233
10号线同济大学,2018-01-05 22:00:01,113,237
10号线同济大学,2018-01-05 22:15:01,125,185
10号线同济大学,2018-01-05 22:30:01,57,144
10号线同济大学,2018-01-05 22:45:01,25,108
10号线同济大学,2018-01-05 23:00:01,24,51
10号线同济大学,2018-01-05 23:15:01,31,16
10号线同济大学,2018-01-05 23:30:01,3,44
10号线同济大学,2018-01-05 23:45:01,2,14
10号线四川北路,2018-01-05 05:15:01,2,0
10号线四川北路,2018-01-05 05:30:01,9,0
10号线四川北路,2018-01-05 05:45:01,10,3
10号线四川北路,2018-01-05 06:00:01,27,12
10号线四川北路,2018-01-05 06:15:01,27,25
10号线四川北路,2018-01-05 06:30:01,57,57
10号线四川北路,2018-01-05 06:45:01,69,104
10号线四川北路,2018-01-05 07:00:01,91,259
10号线四川北路,2018-01-05 07:15:01,132,243
10号线四川北路,2018-01-05 07:30:01,148,354
10号线四川北路,2018-01-05 07:45:01,197,508
10号线四川北路,2018-01-05 08:00:01,247,888
10号线四川北路,2018-01-05 08:15:01,300,1747
10号线四川北路,2018-01-05 08:30:01,266,2135
10号线四川北路,2018-01-05 08:45:01,237,2081
10号线四川北路,2018-01-05 09:00:01,239,1404
10号线四川北路,2018-01-05 09:15:01,221,1208
10号线四川北路,2018-01-05 09:30:01,207,744
10号线四川北路,2018-01-05 09:45:01,163,582
10号线四川北路,2018-01-05 10:00:01,175,418
10号线四川北路,2018-01-05 10:15:01,188,323
10号线四川北路,2018-01-05 10:30:01,173,253
10号线四川北路,2018-01-05 10:45:01,142,273
10号线四川北路,2018-01-05 11:00:01,189,219
10号线四川北路,2018-01-05 11:15:01,181,236
10号线四川北路,2018-01-05 11:30:01,183,221
10号线四川北路,2018-01-05 11:45:01,206,190
10号线四川北路,2018-01-05 12:00:01,236,193
10号线四川北路,2018-01-05 12:15:01,209,187
10号线四川北路,2018-01-05 12:30:01,187,201
10号线四川北路,2018-01-05 12:45:01,193,235
10号线四川北路,2018-01-05 13:00:01,202,210
10号线四川北路,2018-01-05 13:15:01,235,254
10号线四川北路,2018-01-05 13:30:01,215,227
10号线四川北路,2018-01-05 13:45:01,204,224
10号线四川北路,2018-01-05 14:00:01,254,184
10号线四川北路,2018-01-05 14:15:01,215,181
10号线四川北路,2018-01-05 14:30:01,247,203
10号线四川北路,2018-01-05 14:45:01,229,172
10号线四川北路,2018-01-05 15:00:01,220,152
10号线四川北路,2018-01-05 15:15:01,269,202
10号线四川北路,2018-01-05 15:30:01,301,201
10号线四川北路,2018-01-05 15:45:01,388,186
10号线四川北路,2018-01-05 16:00:01,336,155
10号线四川北路,2018-01-05 16:15:01,288,178
10号线四川北路,2018-01-05 16:30:01,324,164
10号线四川北路,2018-01-05 16:45:01,356,178
10号线四川北路,2018-01-05 17:00:01,600,197
10号线四川北路,2018-01-05 17:15:01,601,251
10号线四川北路,2018-01-05 17:30:01,1152,276
10号线四川北路,2018-01-05 17:45:01,1134,277
10号线四川北路,2018-01-05 18:00:01,1469,329
10号线四川北路,2018-01-05 18:15:01,1253,377
10号线四川北路,2018-01-05 18:30:01,987,321
10号线四川北路,2018-01-05 18:45:01,708,300
10号线四川北路,2018-01-05 19:00:01,701,193
10号线四川北路,2018-01-05 19:15:01,635,199
10号线四川北路,2018-01-05 19:30:01,494,143
10号线四川北路,2018-01-05 19:45:01,405,146
10号线四川北路,2018-01-05 20:00:01,401,106
10号线四川北路,2018-01-05 20:15:01,363,97
10号线四川北路,2018-01-05 20:30:01,308,108
10号线四川北路,2018-01-05 20:45:01,263,108
10号线四川北路,2018-01-05 21:00:01,295,77
10号线四川北路,2018-01-05 21:15:01,245,121
10号线四川北路,2018-01-05 21:30:01,200,101
10号线四川北路,2018-01-05 21:45:01,150,120
10号线四川北路,2018-01-05 22:00:01,155,83
10号线四川北路,2018-01-05 22:15:01,108,81
10号线四川北路,2018-01-05 22:30:01,48,73
10号线四川北路,2018-01-05 22:45:01,26,44
10号线四川北路,2018-01-05 23:00:01,8,18
10号线四川北路,2018-01-05 23:15:01,7,10
10号线四川北路,2018-01-05 23:30:01,2,5
10号线四川北路,2018-01-05 23:45:01,1,14
10号线国权路,2018-01-05 05:00:01,1,0
10号线国权路,2018-01-05 05:15:01,12,0
10号线国权路,2018-01-05 05:30:01,23,1
10号线国权路,2018-01-05 05:45:01,27,2
10号线国权路,2018-01-05 06:00:01,42,0
10号线国权路,2018-01-05 06:15:01,53,18
10号线国权路,2018-01-05 06:30:01,77,50
10号线国权路,2018-01-05 06:45:01,172,52
10号线国权路,2018-01-05 07:00:01,215,63
10号线国权路,2018-01-05 07:15:01,273,116
10号线国权路,2018-01-05 07:30:01,454,159
10号线国权路,2018-01-05 07:45:01,650,253
10号线国权路,2018-01-05 08:00:01,762,361
10号线国权路,2018-01-05 08:15:01,789,562
10号线国权路,2018-01-05 08:30:01,641,821
10号线国权路,2018-01-05 08:45:01,475,1102
10号线国权路,2018-01-05 09:00:01,398,993
10号线国权路,2018-01-05 09:15:01,300,1150
10号线国权路,2018-01-05 09:30:01,227,886
10号线国权路,2018-01-05 09:45:01,215,660
10号线国权路,2018-01-05 10:00:01,183,437
10号线国权路,2018-01-05 10:15:01,153,332
10号线国权路,2018-01-05 10:30:01,168,244
10号线国权路,2018-01-05 10:45:01,157,229
10号线国权路,2018-01-05 11:00:01,141,212
10号线国权路,2018-01-05 11:15:01,154,199
10号线国权路,2018-01-05 11:30:01,137,225
10号线国权路,2018-01-05 11:45:01,218,272
10号线国权路,2018-01-05 12:00:01,215,193
10号线国权路,2018-01-05 12:15:01,213,237
10号线国权路,2018-01-05 12:30:01,233,242
10号线国权路,2018-01-05 12:45:01,251,285
10号线国权路,2018-01-05 13:00:01,239,230
10号线国权路,2018-01-05 13:15:01,228,236
10号线国权路,2018-01-05 13:30:01,291,262
10号线国权路,2018-01-05 13:45:01,229,269
10号线国权路,2018-01-05 14:00:01,183,231
10号线国权路,2018-01-05 14:15:01,270,207
10号线国权路,2018-01-05 14:30:01,228,242
10号线国权路,2018-01-05 14:45:01,209,235
10号线国权路,2018-01-05 15:00:01,243,240
10号线国权路,2018-01-05 15:15:01,294,240
10号线国权路,2018-01-05 15:30:01,251,270
10号线国权路,2018-01-05 15:45:01,284,289
10号线国权路,2018-01-05 16:00:01,306,300
10号线国权路,2018-01-05 16:15:01,334,298
10号线国权路,2018-01-05 16:30:01,349,330
10号线国权路,2018-01-05 16:45:01,333,372
10号线国权路,2018-01-05 17:00:01,430,382
10号线国权路,2018-01-05 17:15:01,536,502
10号线国权路,2018-01-05 17:30:01,585,576
10号线国权路,2018-01-05 17:45:01,653,759
10号线国权路,2018-01-05 18:00:01,770,849
10号线国权路,2018-01-05 18:15:01,1022,881
10号线国权路,2018-01-05 18:30:01,828,856
10号线国权路,2018-01-05 18:45:01,687,640
10号线国权路,2018-01-05 19:00:01,616,1013
10号线国权路,2018-01-05 19:15:01,492,500
10号线国权路,2018-01-05 19:30:01,406,508
10号线国权路,2018-01-05 19:45:01,413,356
10号线国权路,2018-01-05 20:00:01,402,302
10号线国权路,2018-01-05 20:15:01,388,297
10号线国权路,2018-01-05 20:30:01,410,230
10号线国权路,2018-01-05 20:45:01,453,242
10号线国权路,2018-01-05 21:00:01,436,196
10号线国权路,2018-01-05 21:15:01,425,131
10号线国权路,2018-01-05 21:30:01,357,243
10号线国权路,2018-01-05 21:45:01,368,183
10号线国权路,2018-01-05 22:00:01,369,185
10号线国权路,2018-01-05 22:15:01,185,140
10号线国权路,2018-01-05 22:30:01,63,216
10号线国权路,2018-01-05 22:45:01,19,155
10号线国权路,2018-01-05 23:00:01,17,87
10号线国权路,2018-01-05 23:15:01,8,40
10号线国权路,2018-01-05 23:30:01,6,36
10号线国权路,2018-01-05 23:45:01,9,0
10号线天潼路,2018-01-05 05:30:01,4,0
10号线天潼路,2018-01-05 05:45:01,10,10
10号线天潼路,2018-01-05 06:00:01,24,71
10号线天潼路,2018-01-05 06:15:01,37,94
10号线天潼路,2018-01-05 06:30:01,53,139
10号线天潼路,2018-01-05 06:45:01,35,271
10号线天潼路,2018-01-05 07:00:01,74,209
10号线天潼路,2018-01-05 07:15:01,95,270
10号线天潼路,2018-01-05 07:30:01,115,352
10号线天潼路,2018-01-05 07:45:01,130,493
10号线天潼路,2018-01-05 08:00:01,167,887
10号线天潼路,2018-01-05 08:15:01,189,1561
10号线天潼路,2018-01-05 08:30:01,170,1553
10号线天潼路,2018-01-05 08:45:01,145,1295
10号线天潼路,2018-01-05 09:00:01,149,1192
10号线天潼路,2018-01-05 09:15:01,131,918
10号线天潼路,2018-01-05 09:30:01,137,600
10号线天潼路,2018-01-05 09:45:01,133,566
10号线天潼路,2018-01-05 10:00:01,123,528
10号线天潼路,2018-01-05 10:15:01,139,356
10号线天潼路,2018-01-05 10:30:01,157,425
10号线天潼路,2018-01-05 10:45:01,168,360
10号线天潼路,2018-01-05 11:00:01,154,357
10号线天潼路,2018-01-05 11:15:01,191,310
10号线天潼路,2018-01-05 11:30:01,158,331
10号线天潼路,2018-01-05 11:45:01,226,255
10号线天潼路,2018-01-05 12:00:01,268,312
10号线天潼路,2018-01-05 12:15:01,257,268
10号线天潼路,2018-01-05 12:30:01,243,321
10号线天潼路,2018-01-05 12:45:01,252,314
10号线天潼路,2018-01-05 13:00:01,256,349
10号线天潼路,2018-01-05 13:15:01,373,330
10号线天潼路,2018-01-05 13:30:01,327,368
10号线天潼路,2018-01-05 13:45:01,332,303
10号线天潼路,2018-01-05 14:00:01,277,394
10号线天潼路,2018-01-05 14:15:01,346,298
10号线天潼路,2018-01-05 14:30:01,330,272
10号线天潼路,2018-01-05 14:45:01,325,271
10号线天潼路,2018-01-05 15:00:01,384,243
10号线天潼路,2018-01-05 15:15:01,411,225
10号线天潼路,2018-01-05 15:30:01,387,218
10号线天潼路,2018-01-05 15:45:01,444,184
10号线天潼路,2018-01-05 16:00:01,488,168
10号线天潼路,2018-01-05 16:15:01,468,178
10号线天潼路,2018-01-05 16:30:01,591,142
10号线天潼路,2018-01-05 16:45:01,613,144
10号线天潼路,2018-01-05 17:00:01,963,135
10号线天潼路,2018-01-05 17:15:01,842,145
10号线天潼路,2018-01-05 17:30:01,963,139
10号线天潼路,2018-01-05 17:45:01,1108,173
10号线天潼路,2018-01-05 18:00:01,1013,151
10号线天潼路,2018-01-05 18:15:01,1008,149
10号线天潼路,2018-01-05 18:30:01,768,138
10号线天潼路,2018-01-05 18:45:01,600,128
10号线天潼路,2018-01-05 19:00:01,432,118
10号线天潼路,2018-01-05 19:15:01,272,100
10号线天潼路,2018-01-05 19:30:01,254,76
10号线天潼路,2018-01-05 19:45:01,237,66
10号线天潼路,2018-01-05 20:00:01,182,46
10号线天潼路,2018-01-05 20:15:01,188,71
10号线天潼路,2018-01-05 20:30:01,134,49
10号线天潼路,2018-01-05 20:45:01,104,77
10号线天潼路,2018-01-05 21:00:01,112,41
10号线天潼路,2018-01-05 21:15:01,108,69
10号线天潼路,2018-01-05 21:30:01,92,68
10号线天潼路,2018-01-05 21:45:01,73,45
10号线天潼路,2018-01-05 22:00:01,61,60
10号线天潼路,2018-01-05 22:15:01,73,78
10号线天潼路,2018-01-05 22:30:01,26,34
10号线天潼路,2018-01-05 22:45:01,20,37
10号线天潼路,2018-01-05 23:00:01,8,37
10号线天潼路,2018-01-05 23:15:01,0,17
10号线天潼路,2018-01-05 23:30:01,1,5
10号线天潼路,2018-01-05 23:45:01,0,11
10号线宋园路,2018-01-05 05:15:01,2,0
10号线宋园路,2018-01-05 05:30:01,6,1
10号线宋园路,2018-01-05 05:45:01,8,0
10号线宋园路,2018-01-05 06:00:01,38,8
10号线宋园路,2018-01-05 06:15:01,46,15
10号线宋园路,2018-01-05 06:30:01,69,22
10号线宋园路,2018-01-05 06:45:01,122,52
10号线宋园路,2018-01-05 07:00:01,167,72
10号线宋园路,2018-01-05 07:15:01,221,132
10号线宋园路,2018-01-05 07:30:01,324,286
10号线宋园路,2018-01-05 07:45:01,359,381
10号线宋园路,2018-01-05 08:00:01,452,650
10号线宋园路,2018-01-05 08:15:01,516,741
10号线宋园路,2018-01-05 08:30:01,491,1039
10号线宋园路,2018-01-05 08:45:01,403,790
10号线宋园路,2018-01-05 09:00:01,295,464
10号线宋园路,2018-01-05 09:15:01,239,405
10号线宋园路,2018-01-05 09:30:01,243,349
10号线宋园路,2018-01-05 09:45:01,205,218
10号线宋园路,2018-01-05 10:00:01,171,181
10号线宋园路,2018-01-05 10:15:01,144,136
10号线宋园路,2018-01-05 10:30:01,135,102
10号线宋园路,2018-01-05 10:45:01,92,100
10号线宋园路,2018-01-05 11:00:01,114,92
10号线宋园路,2018-01-05 11:15:01,115,72
10号线宋园路,2018-01-05 11:30:01,117,88
10号线宋园路,2018-01-05 11:45:01,95,79
10号线宋园路,2018-01-05 12:00:01,111,81
10号线宋园路,2018-01-05 12:15:01,126,92
10号线宋园路,2018-01-05 12:30:01,130,101
10号线宋园路,2018-01-05 12:45:01,125,97
10号线宋园路,2018-01-05 13:00:01,117,116
10号线宋园路,2018-01-05 13:15:01,108,121
10号线宋园路,2018-01-05 13:30:01,115,115
10号线宋园路,2018-01-05 13:45:01,107,89
10号线宋园路,2018-01-05 14:00:01,122,94
10号线宋园路,2018-01-05 14:15:01,110,108
10号线宋园路,2018-01-05 14:30:01,89,93
10号线宋园路,2018-01-05 14:45:01,124,122
10号线宋园路,2018-01-05 15:00:01,136,134
10号线宋园路,2018-01-05 15:15:01,121,119
10号线宋园路,2018-01-05 15:30:01,130,144
10号线宋园路,2018-01-05 15:45:01,119,144
10号线宋园路,2018-01-05 16:00:01,202,158
10号线宋园路,2018-01-05 16:15:01,170,162
10号线宋园路,2018-01-05 16:30:01,226,143
10号线宋园路,2018-01-05 16:45:01,200,158
10号线宋园路,2018-01-05 17:00:01,436,166
10号线宋园路,2018-01-05 17:15:01,511,205
10号线宋园路,2018-01-05 17:30:01,547,236
10号线宋园路,2018-01-05 17:45:01,607,269
10号线宋园路,2018-01-05 18:00:01,562,325
10号线宋园路,2018-01-05 18:15:01,599,254
10号线宋园路,2018-01-05 18:30:01,371,355
10号线宋园路,2018-01-05 18:45:01,308,299
10号线宋园路,2018-01-05 19:00:01,266,212
10号线宋园路,2018-01-05 19:15:01,187,212
10号线宋园路,2018-01-05 19:30:01,149,146
10号线宋园路,2018-01-05 19:45:01,151,172
10号线宋园路,2018-01-05 20:00:01,105,110
10号线宋园路,2018-01-05 20:15:01,122,148
10号线宋园路,2018-01-05 20:30:01,86,104
10号线宋园路,2018-01-05 20:45:01,87,135
10号线宋园路,2018-01-05 21:00:01,95,114
10号线宋园路,2018-01-05 21:15:01,83,136
10号线宋园路,2018-01-05 21:30:01,57,122
10号线宋园路,2018-01-05 21:45:01,58,143
10号线宋园路,2018-01-05 22:00:01,54,81
10号线宋园路,2018-01-05 22:15:01,45,151
10号线宋园路,2018-01-05 22:30:01,15,96
10号线宋园路,2018-01-05 22:45:01,8,62
10号线宋园路,2018-01-05 23:00:01,3,45
10号线宋园路,2018-01-05 23:15:01,1,0
10号线宋园路,2018-01-05 23:30:01,3,15
10号线宋园路,2018-01-05 23:45:01,0,12
10号线新天地,2018-01-05 05:15:01,1,0
10号线新天地,2018-01-05 05:30:01,8,0
10号线新天地,2018-01-05 05:45:01,36,4
10号线新天地,2018-01-05 06:00:01,43,12
10号线新天地,2018-01-05 06:15:01,42,23
10号线新天地,2018-01-05 06:30:01,60,20
10号线新天地,2018-01-05 06:45:01,87,49
10号线新天地,2018-01-05 07:00:01,121,106
10号线新天地,2018-01-05 07:15:01,194,127
10号线新天地,2018-01-05 07:30:01,168,283
10号线新天地,2018-01-05 07:45:01,185,421
10号线新天地,2018-01-05 08:00:01,294,468
10号线新天地,2018-01-05 08:15:01,304,736
10号线新天地,2018-01-05 08:30:01,306,792
10号线新天地,2018-01-05 08:45:01,254,993
10号线新天地,2018-01-05 09:00:01,222,962
10号线新天地,2018-01-05 09:15:01,185,967
10号线新天地,2018-01-05 09:30:01,148,919
10号线新天地,2018-01-05 09:45:01,145,875
10号线新天地,2018-01-05 10:00:01,153,610
10号线新天地,2018-01-05 10:15:01,129,526
10号线新天地,2018-01-05 10:30:01,155,427
10号线新天地,2018-01-05 10:45:01,149,325
10号线新天地,2018-01-05 11:00:01,156,231
10号线新天地,2018-01-05 11:15:01,171,242
10号线新天地,2018-01-05 11:30:01,208,286
10号线新天地,2018-01-05 11:45:01,166,301
10号线新天地,2018-01-05 12:00:01,184,277
10号线新天地,2018-01-05 12:15:01,218,300
10号线新天地,2018-01-05 12:30:01,182,330
10号线新天地,2018-01-05 12:45:01,211,324
10号线新天地,2018-01-05 13:00:01,219,287
10号线新天地,2018-01-05 13:15:01,250,287
10号线新天地,2018-01-05 13:30:01,233,293
